station,station_name,latitude,longitude
317818,НЕРЛЬ,56.66384888,40.38201523
317702,ПЕТРОВСКАЯ,56.63578796,40.30654907
317606,ГАВРИЛОВ ПОСАД,56.5666008,40.1210289
317305,ЮРЬЕВ-ПОЛЬСКИЙ,56.48443604,39.66918945
185207,СУХИНИЧИ-ГЛАВНЫЕ,54.08673859,35.31754303
185005,СУХИНИЧИ,54.1175766,35.34235764
615321,КРИВОМУЗГИНСКИЙ,,
615302,ЛЯПИЧЕВ,48.49404907,43.49782181
615209,ЛОЖКИ,48.44029236,43.37966919
615124,ПОСТ 278 КМ,48.45948792,43.32700729
615105,ЧИР,48.48270798,43.16127396
615001,СУРОВИКИНО,48.60584259,42.84607697
614901,ОБЛИВСКАЯ,48.54221344,42.50280762
614831,ВОЗНЕСЕНСКИЙ,48.385952,41.95450211
614808,ЧЕРНЫШКОВ,48.42660141,42.21763229
615904,КАРПОВСКАЯ,48.68101501,44.05550385
615800,ПРУДБОЙ,48.68127441,43.90564728
307500,ШАРЬЯ,58.36637497,45.52411652
307407,ВАРАКИНСКИЙ,58.37010956,45.34121323
307303,ШЕКШЕМА,58.34408188,45.18072891
307201,УНЖА,58.34047699,44.8268013
307106,МАНТУРОВО,58.3340683,44.74264908
307021,КОСТРИХА,58.32621765,44.56980896
307002,БРАНТОВКА,58.3146019,44.32492065
306705,НЕЯ,58.29289627,43.8593483
306601,ЕЛЕНСКИЙ,58.29837799,43.73583984
306508,НОМЖА,58.30494308,43.57159805
306404,НИКОЛО-ПОЛОМА,58.33925247,43.39024734
306300,АНТРОПОВО,58.40067673,43.00373459
306207,ЛОПАРЕВО,58.33826065,42.66767502
306103,КРАСИЛЬНИКОВО,58.34977722,42.53477478
306006,ГАЛИЧ,58.36772919,42.34421539
304705,РОССОЛОВО,58.42593765,42.02053452
304610,МАХРОВО,58.42677689,41.68888092
304606,БУЙ,58.46695709,41.54610062
304502,КОРЕГА,58.46575165,41.41838074
304413,БРОДНИ,58.42487335,41.298069
304377,КАЗАРИНОВО,58.3938942,41.18183517
304324,СЕКША,58.3452034,41.04175568
304305,ЛЮБИМ,58.33927155,40.69326401
304127,ЖАРОК-ЯРОСЛАВСКИЙ,58.2970314,40.54085159
304112,ЛУНКА,58.23096466,40.29834366
304165,СОТЬ,58.25383377,40.40639877
303711,РАТЬКОВО-РОЖНОВО,58.55172729,41.40538788
303745,ШУШКОДОМ,58.65185928,41.28691483
303603,ВОХТОГА,58.80789185,41.05451202
303500,ЛЕЖА,58.93008041,40.76638412
303444,БУШУИХА,59.02112579,40.45769119
303433,ТУФАНОВО,59.06209183,40.30371094
303251,ПАПРИХА,59.11587906,40.15078735
596506,ВОРОНЕЖ I,51.68015671,39.20588303
241604,ВЕКОВКА,55.49970245,40.80387115
240809,ЭСИНО,56.18096161,41.47413635
240705,ВОСХОД,56.08890152,41.53972626
240508,НЕРУДНАЯ,55.94564056,41.1502533
240404,ВОЛОСАТАЯ,55.97662354,41.61956024
240300,СЕЛИВАНОВО,55.89033127,41.73671722
240052,СТРОЙДЕТАЛЬ,55.59968567,41.99623489
240000,МУРОМ I,55.56359863,42.01702499
248105,КАНАШ,55.51052094,47.4772377
254106,СОСНОВКА,56.24513245,51.29214096
254002,ЗАСТРУГ,56.24748993,51.19772339
253902,ЯМНОЕ,56.25915527,51.11306
253809,ВЯТСКИЕ ПОЛЯНЫ,56.22949219,51.03307343
253705,КУКМОР,56.18110275,50.91915512
253620,КОИНСАР,56.17911148,50.64240646
253616,ИШТУГАН,56.16642761,50.52365112
253601,ШЕМОРДАН,56.18936539,50.39703369
253531,КОРСА,56.11141968,50.18250275
253508,АРСК,56.07735062,49.88811874
253404,КУРКАЧИ,56.00794601,49.56894684
253300,БИРЮЛИ,55.96726227,49.41942215
253207,ВЫСОКАЯ ГОРА,55.93232727,49.31010056
253103,КЕНДЕРИ,55.90055466,49.26551056
253008,ЯРАНСК,57.2860527,47.84211349
252929,ТАБАШИНО,56.96240616,47.70709229
252806,НУЖЬЯЛЫ,56.7754631,47.64743423
252505,НОЛЬКА,56.66904449,47.66271973
252420,АКСАМАТОВО,56.62902069,47.80262375
252401,ЙОШКАР-ОЛА,56.62171936,47.87992859
252312,КУЯР,56.55384064,47.98682785
252219,ПЕМБА,56.51167297,48.0501442
252100,СУРОК,56.44316864,48.12551117
252007,КУНДЫШ,56.38098526,48.20294571
251907,СУСЛОНГЕР,56.31154633,48.25051498
251803,ШЕЛАНГЕР,56.21912384,48.24880981
251630,ИЛЕТЬ,,
251606,ПОМАРЫ,55.96371841,48.41931534
251502,ВОЛЖСК,55.86281204,48.36105347
251428,КРАСНОЗАРИНСКИЙ,55.84238052,48.42671585
251305,ПАРАТСК,55.8423233,48.50261307
251216,ГАРИ,55.87601089,48.53145218
251201,ЗЕЛЕНЫЙ ДОЛ,55.8415947,48.56126785
251108,ВАСИЛЬЕВО,55.83782578,48.70633316
251004,ДЕРБЫШКИ,55.85306549,49.19557953
250919,ВОССТАНИЕ-ПАССАЖИРСКАЯ,55.84343719,49.08121872
250904,ВОССТАНИЕ,,
49407,СВИРЬ,60.95386887,34.08350372
248020,РАЗЪЕЗД 275 КМ,55.39382935,47.22510147
248001,ИБРЕСИ,55.29277802,47.03315735
250105,НОВОЕ АРАКЧИНО,,
250040,ОБСЕРВАТОРИЯ,55.8288765,48.80920792
250001,ЮДИНО,55.81512451,48.89504623
249517,ЕЛХОВО,54.69366455,48.14851761
249502,БУРУНДУКИ,54.77341843,48.22989273
249413,БЮРГАНЫ,54.82282639,48.2497673
249409,БУА,54.96414185,48.26446915
249339,ЛОЩИ,55.05271149,48.24471664
249305,КАРАТУН,55.23328018,48.39957428
249220,КЛЮЧИ,55.33854294,48.50153351
249201,КУЛАНГА,55.4605484,48.42189026
249112,КУБНЯ,55.53617096,48.36171722
249108,АЛБАБА,55.61356354,48.33796692
249038,ХОДЯШЕВО,55.72351074,48.48158646
249004,СВИЯЖСК,55.79919052,48.52666855
