station;station_name;latitude;longitude
56504;бнкнр;57.93114853;30.7080307
56449;рскеакъ;;
56307;ярюпюъ псяяю;58.00028992;31.34474754
56203;оюптхмн;57.96272278;31.61098862
254708;ошвюя;56.5010643;52.43962097
254604;лнфцю;56.44670486;52.20162582
254522;кчцю;56.42976379;51.9466629
256506;юплъгэ;56.41082001;53.93163681
256205;яюпюоск;56.45042419;53.78102493
256135;асцпшь;56.49239731;53.43767166
256027;йхвебн;56.51202011;53.20970154
255908;гюбндяйюъ;;
255804;бнрйхмяй;57.04187775;54.01650238
255700;йбюпяю;56.95417786;53.95049667
255607;бнфни;56.87133026;53.45151138
255503;онгхлэ;56.82489395;53.24933624
255409;хфебяй;56.80194473;53.18950272
255325;ксдгъ;56.70724106;53.13863373
255217;хфанаэъ;56.48403931;52.9724617
255221;репях;56.33266449;52.87754822
255113;лсйьсп;56.23589325;52.69046021
255109;юкмюьх;56.11827469;52.56400681
254905;юцпшг;56.52544022;53.01310349
254835;спнл;56.55987549;52.72810745
259608;янкдюрйю;56.81388092;59.38838196
259504;ахяепряйхи гюбнд;56.84490204;59.06655502
259434;йкемнбяйхи;56.8157959;58.60580826
259218;йкчвебюъ;56.82958984;58.49453354
259133;ютюмюяэебяйхи;56.84794998;58.33953857
259100;стхлйю;56.70351028;58.03813553
259006;гчпгъ;56.66406631;57.85220337
258906;йпюямнстхляй;56.59804916;57.75859833
258802;яюпюмхмяйхи гюбнд;56.50847244;57.67024231
258709;осдкхмцнбши;56.49984741;57.5422821
258610;вепмюъ певйю;56.54249954;57.43330383
258501;вюд;56.50862503;57.2053299
258427;аюпршл;56.45890808;56.94079971
258304;ысвэе нгепн;;
258234;рпсм;56.45307541;56.32749557
258107;вепмсьйю;;
258003;йседю;56.42838287;55.59654617
257937;пюаюй;56.34690094;55.25426865
257800;ъмюск;56.27175903;54.92884064
257706;йюплюмнбн;56.24052429;54.55216217
257617;метрейюляй-оюяяюфхпяйхи;56.10502243;54.24329758
257602;метрейюляй;;
257509;юлгъ;56.23932266;54.38171387
257405;йюлаюпйю;56.26011276;54.22842026
257301;йюсвсй;;
257000;йюлю;56.29750443;54.11126709
257015;ьнкэъ;;
256703;яюицюрйю;56.77246094;54.13912964
256604;сфсхую;56.57740402;53.95730591
277818;гхкюи;57.84977722;53.3103447
277593;кчй;57.72200775;53.09021759
277517;лемэхк;57.62681198;53.09872437
277409;хцпю;57.55828094;53.05027771
277305;йсьэъ;57.45290756;53.10185242
277127;кнгю;57.36086655;53.01470184
277108;оюярсунбн;57.25559616;53.01127625
277019;йейнпюм;57.18177795;52.99723816
277004;всп;57.11607742;52.9666748
276923;сцкнбни;57.02665329;52.91732407
276904;кчйьсдэъ;56.96286392;53.01398087
276514;сбю II;56.97623062;52.29176331
276406;сбю I;56.9889946;52.18016815
635607;яшгпюмэ I;53.1701889;48.48204803
35207;жбернвмюъ;59.88711929;30.33425522
35004;опедонпрнбюъ;;
34806;юкейяюмдпнбяйюъ;59.7309494;30.33846283
34702;бепебн;59.64530945;30.22065926
34026;цюрвхмю-бюпьюбяйюъ;59.55264282;30.13322258
34007;цюрвхмю-рнбюпмюъ-аюкрхияйюъ;59.54415894;30.10823631
33803;тпегепмши;;
33502;яюмйр-оерепаспц-рнб-бхреаяйхи;59.88674164;30.34693527
33409;бнкйнбяйюъ;59.89546585;30.36120415
33061;яюмйр-оерепаспц-бхреаяйхи;59.91881561;30.33071518
33004;ьсьюпш;59.80579758;30.3884697
32508;оюбкнбяй;59.6935463;30.43277168
32406;юмрпноьхмн;59.64088821;30.42685127
32355;йнапюкнбн;59.58842468;30.38982391
32336;бкюдхлхпяйюъ;59.5737915;30.367033
56631;онкнмйю;57.85669327;30.14892387
33413;цксуннгепяйюъ;59.90903854;30.38748932
30580;няр. осмйр 2 йл;;
22654;княебн I;60.66573334;30.03587914
32302;мнбнкхяхмн;59.57577896;30.5457859
32112;бяонлнцюрекэмши оняр 22 йл;59.28079987;32.4928093
31812;яюмйр-оерепаспц-цкюбмши;59.92693329;30.3631134
31808;яюмйр-оерепаспц-рнб-лняйнбяйхи;59.89348602;30.39275551
31634;якюбъмйю;59.80729675;30.51273537
31600;йнкохмн;59.74979019;30.61450958
31333;яюакхмн;59.63528442;30.75711441
31302;рнямн;59.54452896;30.88191414
31206;сьюйх;59.47885895;31.00763893
31009;насунбн;59.84943771;30.45319176
30909;пшаюжйне;59.83127213;30.50115585
30805;хфнпш;;
30701;яюоепмюъ;59.77281952;30.67828941
30608;оеккю;59.76900482;30.83286858
30504;люмсьйхмн;59.85409927;30.73327065
30400;оюбкнбн-мю-мебе;59.79171371;30.88053322
30222;цнпш;59.76764297;30.94581985
30203;лцю;59.7554245;31.0616188
30006;яюмйр-оерепаспц-янпр-лняйнбяйхи;59.87548828;30.41586113
28504;асякнбяйюъ;60.84064484;28.37717056
41208;рнпахмн;58.58189774;32.88058472
41104;анпнбемйю;58.48420715;33.07516098
40703;ондаепегэе;58.70118332;31.36300659
40101;бекхйхи мнбцнпнд;58.52663422;31.25011253
39602;йюммекэъпбх;60.35778046;29.3887043
39405;пныхмн;60.24910355;29.57426071
39301;гекемнцнпяй;60.20549011;29.70046616
39208;аекннярпнб;60.14433289;30.0136795
38807;кебюьнбн;60.10431671;30.21862221
38510;оюпцнкнбн;60.08118439;30.25859642
38506;ьсбюкнбн;60.04656219;30.29763794
38309;оюпмюя;60.05810165;30.35786438
38215;кюмяйюъ;59.99496078;30.32758141
38205;яюмйр-оерепаспц-тхмкъмдяйхи;59.95818329;30.3581562
38101;псвэх;60.00405502;30.44077682
37804;нпеунбн;60.46443558;30.26114082
37700;оепх;60.24716949;30.46421242
37560;бюяйекнбн;60.37110901;30.3712101
37503;янямнбн;60.54753113;30.21636009
37405;йсьекебйю;59.99046326;30.35476685
37306;онкчярпнбн;59.96720123;30.44504738
37109;дювю днкцнпсйнбю (кюднфяйхи бнйгюк);59.93041992;30.4400959
37024;охяйюпебйю;59.98820496;30.42501068
37005;пфебйю;59.9808197;30.51580238
36905;гюмебяйхи оняр;59.93943405;30.5063858
48442;мюгхъ;59.79981613;31.37996483
48404;фхуюпебн;59.84623718;31.5782032
45849;янкнцсанбйю;59.72655106;31.16015816
45711;онцнярэе;59.59915161;31.53799248
45618;няр. осмйр 61 йл;;
45505;цкюфебн;59.65576172;32.10598373
45459;репеанвебн;59.74684906;32.23299026
45266;фюпнй;59.56354141;31.65629196
45247;оняюдмхйнбн;59.47234344;31.8960228
45228;няр. осмйр 63 йл;59.46715927;31.96313286
45209;йхпхьх;59.45757675;32.02768326
45105;овебфю;59.35702515;32.32962036
42501;пъанбн;59.41677856;31.12616158
42408;кчаюмэ;59.35133743;31.25045395
42200;рнптъмне;59.17825699;31.5758152
42107;хпяю;59.45331192;31.90164566
42022;всднбн-йхпнбяйне;59.16456985;31.66699982
42003;всднбн-лняйнбяйне;59.12264633;31.67928696
41852;цпъдш;58.97211075;31.96120071
41621;анкэьюъ бхьепю;;
41602;люкюъ бхьепю;58.84619522;32.22135925
41439;аспцю;;
41418;лярхмяйхи лняр;58.68982697;32.57420349
53703;нйскнбйю;58.37192535;33.30065536
21505;опхцнпндмюъ;60.75214386;28.65021706
21331;ксфюийю;60.80596924;28.47686386
21204;бепумевепйюянбн;60.66047668;28.88162994
20907;цюбпхкнбн;60.5910759;29.04432487
20803;йхпхккнбяйне;60.46739197;29.28494072
20606;бшянжй;;
20521;люрпнянбн;60.60957718;28.74501419
20004;бшанпц;60.71576309;28.75189209
54509;цюлгхмн;;
54104;йнрнбн;58.48704529;33.47649002
42906;оеярнбн;58.60128784;35.80675888
42821;опхдюмхую;58.5427475;36.10344696
42802;яюмднбн;58.46224976;36.4044075
43203;йюанфю;58.80455399;35.03002548
43133;асцпш;58.75955582;35.2501564
43010;юапнянбн;58.71095657;35.43467712
45001;асднцныэ;59.28422165;32.44265747
44507;меанквх;59.12195206;33.34258652
43909;убнимюъ;58.89294434;34.50370026
45482;онпнцх;59.87643814;32.31867981
46249;яхсв;59.28256226;36.42962646
46216;сирю;59.23635101;36.75875473
46108;йюдси;59.19633102;37.15055466
46042;йнлюпхую;59.16825104;37.36878586
46004;ясдю;59.15244293;37.55145645
48207;бнианйюкн;59.88033676;31.76746178
48122;мнбши ашр;59.89178848;31.92610741
48001;бнкунбярпни II;59.91756821;32.35452652
48508;лсплюмяйхе бнпнрю;59.93564224;32.38080597
49207;ъмецю;60.74975586;33.71364975
49106;кндеимне онке;60.72788239;33.55498123
49021;гюнярпнбэе;60.62286758;33.31514359
49002;нърэ-бнкунбярпнебяйхи;60.4554863;33.1415596
48828;чцх;60.2400856;32.8036232
48705;ксмцювх;60.11653519;32.65262604
48601;йнквюмнбн;60.04450607;32.60063934
47825;йсйнкэ;59.87673569;32.49556351
47844;лшякхмн;59.84572983;32.59077454
47647;бюкъ;59.71575546;32.946064
47613;жбшкебн;59.64600372;33.215065
47505;рхубхм;59.63632584;33.5047493
47401;анкэьни дбнп;59.60289764;33.94842529
47308;охйюкебн I;59.55689621;34.08368301
47204;охйюкебн II;59.52466965;34.17422104
47100;йнкх;59.5021286;34.4940033
47007;етхлнбяйюъ;59.49547577;34.67530441
46803;онданпнбэе;59.50761414;35.03829956
46700;гюанпэе;59.51537323;35.2257576
46409;аюаюебн;59.3858757;35.94868088
46315;рхлньйхмн;59.38288498;36.15181732
49303;ондонпнфэе;60.90200043;34.06858826
49229;ъмдеаю;60.83757401;33.9882164
40008;бнкунбярпни I;59.92121124;32.30067825
40031;осошьебн;59.90445328;32.10168457
40050;акнйоняр 116 йл;;
234620;дхбнбн;;
234507;юкоюрэебн;54.88019943;39.32637024
234403;тпсйрнбюъ;54.91614151;39.25863647
234225;ондкхойх;54.95610809;39.17596054
234206;ксунбхжш;54.98244858;39.04184341
234102;ыспнбн;55.06477737;38.85079956
233805;цнксрбхм;55.08618164;38.80527496
233701;оеяйх;55.21593857;38.77158737
233612;ьхтепмюъ;55.28312683;38.73646545
233608;бняйпеяемяй;55.31298828;38.70193863
195209;бхмнцпюднбн;55.42689133;38.55993652
195105;тюсярнбн;55.44516373;38.49653244
222800;пъгюмэ II;54.62835693;39.69880295
220006;пшамне;54.73067856;39.50347519
195001;апнммхжш;55.49899292;38.36273193
194901;пюлемяйне;55.56515503;38.22621918
194808;ашйнбн;55.62661362;38.07125473
194206;кчаепжш I;55.6824913;37.89670181
194117;мхйнкюебйю;55.79698181;37.63576508
194121;лняйбю II-лхрэйнбн;;
193909;лняйбю-оюяяюфхпяйюъ-йюгюмяйюъ;;
644409;лнкбхмн;53.79547501;48.40786743
644803;скэъмнбяй жемрпюкэмши;54.27198792;48.32239532
645308;жхкэмю;54.59296417;48.14391327
645100;скэъмнбяй III;54.30161285;48.31148148
648912;рнилю;55.98469925;52.40930176
648908;рхунмнбн;55.83000946;52.25139618
648503;мюаепефмше векмш;55.67248535;52.27529144
648400;йпсцкне онке;55.61930847;52.17298126
649205;янанкейнбн;55.6030426;51.86178207
648202;ахйкъмэ;55.59135818;51.97070694
648166;мхйюьмнбйю;55.56372833;52.07188416
648147;аецхьебн;55.5038147;51.98992538
943305;юдпхюмнбйю;51.56606293;114.5181046
193805;оепнбн;55.73580933;37.76442719
198813;кхунанпш;55.8427124;37.53047562
198508;опеямъ;55.76659775;37.51710892
191443;оепепбю;55.6608429;37.71626282
191104;ыепахмйю;55.51012421;37.56218338
190900;онднкэяй;55.43179703;37.56541824
190807;цпхбмн;55.35668564;37.52680969
190629;кэбнбяйюъ;55.31235886;37.51545715
190609;ярнканбюъ;55.24874115;37.49372101
190506;веунб;55.15001297;37.49020386
190402;ьюпюонбю нунрю;55.04129028;37.47742844
190205;яепосунб;54.93471527;37.45184326
190239;нйю;;
190012;кчакхмн;55.68492126;37.73386383
230008;нпеунбн-гсебн;55.79531097;38.97568512
231231;дпегмю;55.74807739;38.85317993
231104;оюбкнбяйхи оняюд;55.77583694;38.67394257
230807;тпъгебн;55.7323494;38.46499252
230703;упюосмнбн;55.72100449;38.34771729
230600;щкейрпнсцкх;55.73012543;38.20233917
230506;йсоюбмю;55.75315857;38.12107468
230402;фекегмнднпнфмюъ;55.75246048;38.00828171
233106;вепсярх;55.54253769;40.00499344
231509;онйпнб;55.89199448;39.21764374
237331;аекэйнбн;;
237011;юкейяюмдпнб II;56.37203217;38.69168472
237007;юкейяюмдпнб;56.3972435;38.7029686
236803;юпяюйх;56.38329315;38.45956802
236702;асфюмхмнбн;56.39186859;38.30793381
50404;аекши цнпнднй;56.94914246;37.53482056
50300;яюбекнбн;56.85573578;37.37684631
50103;анкнцне-онкнжйне;57.85691452;34.11181641
50048;гкхмн;57.90736389;33.98350906
50009;анкнцне-лняйнбяйне;57.88600922;34.06092834
51411;нбхмхые II;58.3564415;36.94880676
51479;нбхмхые I;58.33924484;37.02056503
51318;нярнкнонбн;58.20546722;37.06235504
51303;йпюямши ункл;58.04874039;37.10538483
51229;онднахмн;57.80208206;36.91094589
51110;днп;57.91186523;37.08776855
51106;янмйнбн;57.78048706;37.16191101
51017;гнкнрйнбн;57.68144989;37.23532867
51002;йеянбю цнпю;57.58398819;37.30608749
50832;лчд;57.49007034;37.41311264
50809;йюьхм;57.35275269;37.58969116
50601;сцкхв;57.50727844;38.32513428
50508;йюкъгхм;57.23423386;37.83067322
50457;йюкъгхм оняр;57.23910141;37.78775787
54903;мюпювхмн;57.90932083;33.74081039
54800;цсгърхмн;57.91036987;33.88234329
55605;дбнпеж;57.9394989;32.99049759
55200;бюкдюи;57.96985626;33.24495697
55107;днашбюкнбн;57.9336586;33.42577362
55003;едпнбн;57.91897202;33.63330841
56082;онкю;;
56025;аецкнбн;57.92527008;32.05768585
55906;ймебхжш;57.92411423;32.22147751
55802;кшвйнбн;57.92140198;32.39925385
55728;кчамхжю;57.96960068;32.69862747
53506;анпнбхвх;58.38906479;33.88961411
53309;сцкнбйю;58.23343277;33.50881577
53101;юкеьхмйю;58.04511642;33.80808258
53008;аепегюийю;57.98548126;33.90751266
52804;асьебеж;57.85329819;34.15272141
52700;ледбедебн;57.88204956;34.10984039
52626;окюрхыемйю;57.91172028;34.21242523
52607;йютрхмн;57.93572617;34.30593872
52503;лярю;57.91785049;34.52258301
52414;дпелсую;57.92361069;34.6595726
52433;цпхакъмйю;57.9070015;34.77031326
52310;оюмшьхмн;57.89838028;34.8910675
52306;сднлкъ;57.88007355;35.00733566
52202;епелйнбн;57.85992432;35.268013
52109;апсянбн;57.85421371;35.41332626
52005;люкшьебн;57.831604;35.62595367
51905;люйяюрхую;57.79706192;35.86008072
51835;яхднпйнбн;57.77398682;36.04971695
51816;бхйрнпнбн;57.79183197;36.30594254
51801;ьхьйнбн;57.78786087;36.47229385
51708;аефежй;57.79776764;36.69460297
51604;беяэецнмяй;58.65412521;37.26515579
60073;лняйбю-оюяяюфхпяйюъ-нйръапэяйюъ;55.7788353;37.65372086
60001;унбпхмн;55.87916946;37.48740768
62401;яохпнбн;57.42134094;34.99559402
62308;йюкюьмхйнбн;57.278862;35.21768188
62100;кхунякюбкэ;57.12693787;35.4649353
61659;днпньхую;56.86863708;35.83911133
61502;рбепэ;56.83514404;35.89295959
61409;педйхмн;56.64514542;36.29565048
61305;гюбхднбн;56.55186462;36.43787766
61108;пеьермхйнбн;56.44946289;36.56694412
60904;йкхм;56.33095551;36.71156311
60800;ондянкмевмюъ;56.18430328;36.97157669
60707;онбюпнбн I;56.07892609;37.05947876
60444;яундмъ;;
60302;ухлйх;55.89369583;37.45347214
60232;лняйбю-рнбюпмюъ-нйръапэяйюъ;;
64229;репеьйхмн;;
64106;рнпфнй;57.04228973;34.98044968
63705;ярюпхжю;56.5370903;34.77835464
63616;нясцю;;
63122;оюмхмн;56.41887283;34.56752777
63103;пфеб-аекнпсяяйхи;56.27191162;34.31025696
63029;лекхунбн;56.24698639;34.29196548
63006;пфеб-аюкрхияйхи;56.23945999;34.32061768
62900;юйюделхвеяйюъ;57.71800232;34.34299469
62736;кенмрэебн;;
62702;бшьмхи бнкнвей;57.59922791;34.56306076
62524;екхгюпнбйю;;
62505;няевемйю;57.54420471;34.80203247
67706;рнпноеж;56.51399612;31.64795876
68107;янакюцн;56.88822556;32.65405273
67903;юмдпеюонкэ;56.64615631;32.26329422
68802;йсбьхмнбн;57.02666092;34.18549347
68501;яекхфюпнбн;56.85760498;33.46384048
68412;яйюйскхмн;;
69608;йсфемйхмн;57.72712326;33.97581863
69400;аюрюкхмн;57.59661865;33.85595703
69307;тхпнбн;57.48320389;33.69910812
69203;нярюьйнб;57.1339035;33.12466812
69109;оемн;56.9220314;32.74421692
183409;кюршьяйюъ;55.35925674;36.70520401
183305;мюпю;55.38315964;36.75109863
182603;йсахмйю I;55.57912445;36.69088364
180010;аейюянбн I;55.42964172;36.84017181
180059;онфхрйнбн;55.44120407;36.80305099
180082;няр. осмйр 214 йл;55.53693008;36.66484833
236409;йнярхмн;56.2926712;37.78170395
238322;хбюмжебн;56.31935883;37.5484581
238207;онбюпнбн II;56.07435989;37.11288452
184806;йсдпхмяйюъ;54.2503891;35.54292297
184609;аюашмхмн;54.38777542;35.73881149
184505;бнпнршмяй;54.46678925;36.04103088
184401;йюксцю II;54.53920746;36.12761307
184219;цнпемяйюъ;54.6115036;36.13827515
184204;рхунмнбю осяршмэ;54.64048004;36.15200424
184026;епдемебн;54.9240799;36.39110184
183907;люкнъпнякюбеж;55.00773621;36.48091888
183704;намхмяйне;55.0921669;36.61820602
183606;аюкюаюмнбн;55.17889404;36.66242981
183502;бнпяхмн;55.24098206;36.66786194
196305;ондлняйнбмюъ;55.81452942;37.52695847
197100;ксйхмн;55.85631943;36.87998581
197064;онбюпнбн III;56.04649353;37.05620575
944702;анпгъ;50.38918304;116.5190506
944628;гсм-рнпеи;50.43470383;116.4644623
944613;ьепкнбюъ;50.51828003;116.3850708
944609;ьюурепяйюъ;50.57868958;116.3478241
944511;уюдюаскюй;50.64629364;116.3001709
944416;пюгзегд ╧ 114;;
944401;аегпевмюъ;50.73242188;116.1766434
944312;лхпмюъ;50.74713135;116.0513687
944204;ашпйю;50.740448;115.9512711
944100;ъямюъ;50.82647705;115.785965
944007;ъямнцнпяй-гюаюийюкэяйхи;50.86882401;115.687645
943907;нкнбъммюъ;50.94383621;115.586998
943803;яреоэ;51.0038147;115.3942261
943714;аскюй;51.03435898;115.33992
943701;пюгзегд ╧ 71;51.09415436;115.1957932
943521;нярпевмюъ;51.20848846;115.051384
943409;лнцнирси;51.28202438;114.923378
943343;аспъряйюъ;51.44727707;114.7118378
943339;яедкнбни;51.48025513;114.5414505
944115;пюгзегд ╧75;50.77780151;115.840538
943822;пюгзегд ╧72;;
524207;цнпъвхи йкчв;44.64744186;39.12743378
216000;нпек;52.97935867;36.1124649
215807;ярюкэмни йнмэ;53.03730392;36.13269806
215605;нрпюдю;53.16051102;36.33472824
760101;йспэъ;58.04750443;56.01942062
760008;оеплэ-янпрхпнбнвмюъ;58.03459549;56.13201523
